Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-01-17-0743_0-Jupiter_647NH3.avi,2025-01-17-0743_0-Jupiter_647NH3.CameraSettings.txt,2025-01-17T07:42:03.1093136Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0741_0-Jupiter_647NH3.avi,2025-01-17-0741_0-Jupiter_647NH3.CameraSettings.txt,2025-01-17T07:40:02.8309489Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0739_0-Jupiter_620CH4.avi,2025-01-17-0739_0-Jupiter_620CH4.CameraSettings.txt,2025-01-17T07:38:01.1132404Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0736_9-Jupiter_632OI.avi,2025-01-17-0736_9-Jupiter_632OI.CameraSettings.txt,2025-01-17T07:35:59.3626183Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0734_9-Jupiter_656HIA.avi,2025-01-17-0734_9-Jupiter_656HIA.CameraSettings.txt,2025-01-17T07:33:55.9143741Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0733_1-Jupiter_450BLU.avi,2025-01-17-0733_1-Jupiter_450BLU.CameraSettings.txt,2025-01-17T07:32:24.2075369Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0731_6-Jupiter_550GRN.avi,2025-01-17-0731_6-Jupiter_550GRN.CameraSettings.txt,2025-01-17T07:30:51.6515089Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0730_0-Jupiter_685NIR.avi,2025-01-17-0730_0-Jupiter_685NIR.CameraSettings.txt,2025-01-17T07:29:18.2616733Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0728_2-Jupiter_656HIA.avi,2025-01-17-0728_2-Jupiter_656HIA.CameraSettings.txt,2025-01-17T07:27:15.6305442Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0726_2-Jupiter_632OI.avi,2025-01-17-0726_2-Jupiter_632OI.CameraSettings.txt,2025-01-17T07:25:12.1346503Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0724_1-Jupiter_620CH4.avi,2025-01-17-0724_1-Jupiter_620CH4.CameraSettings.txt,2025-01-17T07:23:10.3586720Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0722_1-Jupiter_647NH3.avi,2025-01-17-0722_1-Jupiter_647NH3.CameraSettings.txt,2025-01-17T07:21:08.6337805Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0720_1-Jupiter_647NH3.avi,2025-01-17-0720_1-Jupiter_647NH3.CameraSettings.txt,2025-01-17T07:19:08.3874195Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0718_1-Jupiter_620CH4.avi,2025-01-17-0718_1-Jupiter_620CH4.CameraSettings.txt,2025-01-17T07:17:06.6646773Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0716_0-Jupiter_632OI.avi,2025-01-17-0716_0-Jupiter_632OI.CameraSettings.txt,2025-01-17T07:15:04.8680091Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0714_0-Jupiter_656HIA.avi,2025-01-17-0714_0-Jupiter_656HIA.CameraSettings.txt,2025-01-17T07:13:01.4176884Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0712_2-Jupiter_450BLU.avi,2025-01-17-0712_2-Jupiter_450BLU.CameraSettings.txt,2025-01-17T07:11:29.7105729Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0710_7-Jupiter_550GRN.avi,2025-01-17-0710_7-Jupiter_550GRN.CameraSettings.txt,2025-01-17T07:09:57.1295793Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0709_1-Jupiter_685NIR.avi,2025-01-17-0709_1-Jupiter_685NIR.CameraSettings.txt,2025-01-17T07:08:23.5728551Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0707_3-Jupiter_656HIA.avi,2025-01-17-0707_3-Jupiter_656HIA.CameraSettings.txt,2025-01-17T07:06:20.8800196Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0705_2-Jupiter_632OI.avi,2025-01-17-0705_2-Jupiter_632OI.CameraSettings.txt,2025-01-17T07:04:17.3372246Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0703_2-Jupiter_620CH4.avi,2025-01-17-0703_2-Jupiter_620CH4.CameraSettings.txt,2025-01-17T07:02:15.5734962Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0701_2-Jupiter_647NH3.avi,2025-01-17-0701_2-Jupiter_647NH3.CameraSettings.txt,2025-01-17T07:00:13.8735975Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0659_2-Jupiter_647NH3.avi,2025-01-17-0659_2-Jupiter_647NH3.CameraSettings.txt,2025-01-17T06:58:13.5661138Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0657_1-Jupiter_620CH4.avi,2025-01-17-0657_1-Jupiter_620CH4.CameraSettings.txt,2025-01-17T06:56:11.8749120Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0655_1-Jupiter_632OI.avi,2025-01-17-0655_1-Jupiter_632OI.CameraSettings.txt,2025-01-17T06:54:10.1400301Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0653_1-Jupiter_656HIA.avi,2025-01-17-0653_1-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:52:06.6310319Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0651_3-Jupiter_450BLU.avi,2025-01-17-0651_3-Jupiter_450BLU.CameraSettings.txt,2025-01-17T06:50:34.9186978Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0649_7-Jupiter_550GRN.avi,2025-01-17-0649_7-Jupiter_550GRN.CameraSettings.txt,2025-01-17T06:49:02.3198491Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0648_2-Jupiter_685NIR.avi,2025-01-17-0648_2-Jupiter_685NIR.CameraSettings.txt,2025-01-17T06:47:28.9890792Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0646_4-Jupiter_656HIA.avi,2025-01-17-0646_4-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:45:26.3324015Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0644_3-Jupiter_632OI.avi,2025-01-17-0644_3-Jupiter_632OI.CameraSettings.txt,2025-01-17T06:43:22.8470137Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0642_3-Jupiter_620CH4.avi,2025-01-17-0642_3-Jupiter_620CH4.CameraSettings.txt,2025-01-17T06:41:21.0525581Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0640_3-Jupiter_647NH3.avi,2025-01-17-0640_3-Jupiter_647NH3.CameraSettings.txt,2025-01-17T06:39:19.3916067Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0638_3-Jupiter_647NH3.avi,2025-01-17-0638_3-Jupiter_647NH3.CameraSettings.txt,2025-01-17T06:37:19.0834837Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0636_2-Jupiter_620CH4.avi,2025-01-17-0636_2-Jupiter_620CH4.CameraSettings.txt,2025-01-17T06:35:17.3209096Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0634_2-Jupiter_632OI.avi,2025-01-17-0634_2-Jupiter_632OI.CameraSettings.txt,2025-01-17T06:33:15.6013343Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0632_2-Jupiter_656HIA.avi,2025-01-17-0632_2-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:31:12.2818367Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0627_5-Jupiter_450BLU.avi,2025-01-17-0627_5-Jupiter_450BLU.CameraSettings.txt,2025-01-17T06:26:49.7133241Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0625_8-Jupiter_550GRN.avi,2025-01-17-0625_8-Jupiter_550GRN.CameraSettings.txt,2025-01-17T06:25:07.5914532Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0624_3-Jupiter_685NIR.avi,2025-01-17-0624_3-Jupiter_685NIR.CameraSettings.txt,2025-01-17T06:23:34.0338185Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0622_5-Jupiter_656HIA.avi,2025-01-17-0622_5-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:21:31.3463981Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0620_4-Jupiter_632OI.avi,2025-01-17-0620_4-Jupiter_632OI.CameraSettings.txt,2025-01-17T06:19:27.8386763Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0618_4-Jupiter_620CH4.avi,2025-01-17-0618_4-Jupiter_620CH4.CameraSettings.txt,2025-01-17T06:17:26.0948797Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0616_4-Jupiter_647NH3.avi,2025-01-17-0616_4-Jupiter_647NH3.CameraSettings.txt,2025-01-17T06:15:24.3555936Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0614_4-Jupiter_647NH3.avi,2025-01-17-0614_4-Jupiter_647NH3.CameraSettings.txt,2025-01-17T06:13:24.1548648Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0612_3-Jupiter_620CH4.avi,2025-01-17-0612_3-Jupiter_620CH4.CameraSettings.txt,2025-01-17T06:11:22.3692184Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0610_3-Jupiter_632OI.avi,2025-01-17-0610_3-Jupiter_632OI.CameraSettings.txt,2025-01-17T06:09:20.6053082Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0608_2-Jupiter_656HIA.avi,2025-01-17-0608_2-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:07:17.1317262Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0606_5-Jupiter_450BLU.avi,2025-01-17-0606_5-Jupiter_450BLU.CameraSettings.txt,2025-01-17T06:05:45.4321908Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0604_9-Jupiter_550GRN.avi,2025-01-17-0604_9-Jupiter_550GRN.CameraSettings.txt,2025-01-17T06:04:12.8100205Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0603_4-Jupiter_685NIR.avi,2025-01-17-0603_4-Jupiter_685NIR.CameraSettings.txt,2025-01-17T06:02:39.2984522Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0601_6-Jupiter_656HIA.avi,2025-01-17-0601_6-Jupiter_656HIA.CameraSettings.txt,2025-01-17T06:00:36.6139419Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0559_5-Jupiter_632OI.avi,2025-01-17-0559_5-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:58:33.1412769Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0557_5-Jupiter_620CH4.avi,2025-01-17-0557_5-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:56:31.2778472Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0555_4-Jupiter_647NH3.avi,2025-01-17-0555_4-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:54:29.6082514Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0553_4-Jupiter_647NH3.avi,2025-01-17-0553_4-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:52:29.3661541Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0551_4-Jupiter_620CH4.avi,2025-01-17-0551_4-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:50:27.5839955Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0549_4-Jupiter_632OI.avi,2025-01-17-0549_4-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:48:25.8277627Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0547_3-Jupiter_656HIA.avi,2025-01-17-0547_3-Jupiter_656HIA.CameraSettings.txt,2025-01-17T05:46:22.4241186Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0545_5-Jupiter_450BLU.avi,2025-01-17-0545_5-Jupiter_450BLU.CameraSettings.txt,2025-01-17T05:44:50.6691179Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0544_0-Jupiter_550GRN.avi,2025-01-17-0544_0-Jupiter_550GRN.CameraSettings.txt,2025-01-17T05:43:18.0574008Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0542_4-Jupiter_685NIR.avi,2025-01-17-0542_4-Jupiter_685NIR.CameraSettings.txt,2025-01-17T05:41:44.7715840Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0540_7-Jupiter_656HIA.avi,2025-01-17-0540_7-Jupiter_656HIA.CameraSettings.txt,2025-01-17T05:39:42.0873978Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0538_6-Jupiter_632OI.avi,2025-01-17-0538_6-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:37:38.5702674Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0536_6-Jupiter_620CH4.avi,2025-01-17-0536_6-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:35:36.7942278Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0534_5-Jupiter_647NH3.avi,2025-01-17-0534_5-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:33:35.1075733Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0532_5-Jupiter_647NH3.avi,2025-01-17-0532_5-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:31:34.9822929Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0530_5-Jupiter_620CH4.avi,2025-01-17-0530_5-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:29:33.1508017Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0528_5-Jupiter_632OI.avi,2025-01-17-0528_5-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:27:31.3410333Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0526_4-Jupiter_656HIA.avi,2025-01-17-0526_4-Jupiter_656HIA.CameraSettings.txt,2025-01-17T05:25:27.8741892Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0524_6-Jupiter_450BLU.avi,2025-01-17-0524_6-Jupiter_450BLU.CameraSettings.txt,2025-01-17T05:23:56.1703477Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0523_1-Jupiter_550GRN.avi,2025-01-17-0523_1-Jupiter_550GRN.CameraSettings.txt,2025-01-17T05:22:23.5610662Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0521_5-Jupiter_685NIR.avi,2025-01-17-0521_5-Jupiter_685NIR.CameraSettings.txt,2025-01-17T05:20:50.2590009Z,0.01,60.0,No Gamma,2,640x640,
2025-01-17-0519_7-Jupiter_656HIA.avi,2025-01-17-0519_7-Jupiter_656HIA.CameraSettings.txt,2025-01-17T05:18:47.5862328Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0517_7-Jupiter_632OI.avi,2025-01-17-0517_7-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:16:44.1842123Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0515_7-Jupiter_620CH4.avi,2025-01-17-0515_7-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:14:42.3930121Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0513_6-Jupiter_647NH3.avi,2025-01-17-0513_6-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:12:40.6497664Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0511_6-Jupiter_647NH3.avi,2025-01-17-0511_6-Jupiter_647NH3.CameraSettings.txt,2025-01-17T05:10:40.3490398Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0509_6-Jupiter_620CH4.avi,2025-01-17-0509_6-Jupiter_620CH4.CameraSettings.txt,2025-01-17T05:08:38.6467957Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0507_6-Jupiter_632OI.avi,2025-01-17-0507_6-Jupiter_632OI.CameraSettings.txt,2025-01-17T05:06:36.7984905Z,0.05,60.0,No Gamma,2,640x640,
2025-01-17-0505_5-Jupiter_656HIA.avi,2025-01-17-0505_5-Jupiter_656HIA.CameraSettings.txt,2025-01-17T05:04:33.3334123Z,0.05,60.0,No Gamma,2,640x640,
