Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-01-16-0329_1-Jupiter_620CH4.avi,2025-01-16-0329_1-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:28:09.5831321Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0331_1-Jupiter_647NH3.avi,2025-01-16-0331_1-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:30:11.3967709Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0333_1-Jupiter_647NH3.avi,2025-01-16-0333_1-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:32:11.6086115Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0335_2-Jupiter_620CH4.avi,2025-01-16-0335_2-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:34:13.3612160Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0337_2-Jupiter_632OI.avi,2025-01-16-0337_2-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:36:15.1151598Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0339_3-Jupiter_656HIA.avi,2025-01-16-0339_3-Jupiter_656HIA.CameraSettings.txt,2025-01-16T03:38:18.6189604Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0341_1-Jupiter_685NIR.avi,2025-01-16-0341_1-Jupiter_685NIR.CameraSettings.txt,2025-01-16T03:40:22.1737910Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0342_6-Jupiter_550GRN.avi,2025-01-16-0342_6-Jupiter_550GRN.CameraSettings.txt,2025-01-16T03:41:55.5486481Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0344_2-Jupiter_450BLU.avi,2025-01-16-0344_2-Jupiter_450BLU.CameraSettings.txt,2025-01-16T03:43:28.1647882Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0347_3-Jupiter_656HIA.avi,2025-01-16-0347_3-Jupiter_656HIA.CameraSettings.txt,2025-01-16T03:46:23.4093165Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0349_4-Jupiter_632OI.avi,2025-01-16-0349_4-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:48:26.8312256Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0351_4-Jupiter_620CH4.avi,2025-01-16-0351_4-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:50:28.5870726Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0353_5-Jupiter_647NH3.avi,2025-01-16-0353_5-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:52:30.3945663Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0355_5-Jupiter_647NH3.avi,2025-01-16-0355_5-Jupiter_647NH3.CameraSettings.txt,2025-01-16T03:54:30.5928423Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0357_5-Jupiter_620CH4.avi,2025-01-16-0357_5-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:56:32.3229027Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0359_5-Jupiter_632OI.avi,2025-01-16-0359_5-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:58:34.2022769Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0401_6-Jupiter_656HIA.avi,2025-01-16-0401_6-Jupiter_656HIA.CameraSettings.txt,2025-01-16T04:00:37.6155899Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0403_4-Jupiter_685NIR.avi,2025-01-16-0403_4-Jupiter_685NIR.CameraSettings.txt,2025-01-16T04:02:40.2046697Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0404_9-Jupiter_550GRN.avi,2025-01-16-0404_9-Jupiter_550GRN.CameraSettings.txt,2025-01-16T04:04:13.5963737Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0406_5-Jupiter_450BLU.avi,2025-01-16-0406_5-Jupiter_450BLU.CameraSettings.txt,2025-01-16T04:05:46.1640607Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0408_2-Jupiter_656HIA.avi,2025-01-16-0408_2-Jupiter_656HIA.CameraSettings.txt,2025-01-16T04:07:17.9170506Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0410_3-Jupiter_632OI.avi,2025-01-16-0410_3-Jupiter_632OI.CameraSettings.txt,2025-01-16T04:09:21.3538759Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0412_3-Jupiter_620CH4.avi,2025-01-16-0412_3-Jupiter_620CH4.CameraSettings.txt,2025-01-16T04:11:23.0953813Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0414_4-Jupiter_647NH3.avi,2025-01-16-0414_4-Jupiter_647NH3.CameraSettings.txt,2025-01-16T04:13:24.8743445Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0416_4-Jupiter_647NH3.avi,2025-01-16-0416_4-Jupiter_647NH3.CameraSettings.txt,2025-01-16T04:15:25.1060868Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0418_4-Jupiter_620CH4.avi,2025-01-16-0418_4-Jupiter_620CH4.CameraSettings.txt,2025-01-16T04:17:26.8054672Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0420_4-Jupiter_632OI.avi,2025-01-16-0420_4-Jupiter_632OI.CameraSettings.txt,2025-01-16T04:19:28.6140226Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0422_5-Jupiter_656HIA.avi,2025-01-16-0422_5-Jupiter_656HIA.CameraSettings.txt,2025-01-16T04:21:32.1707516Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0424_3-Jupiter_685NIR.avi,2025-01-16-0424_3-Jupiter_685NIR.CameraSettings.txt,2025-01-16T04:23:34.7648052Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0425_8-Jupiter_550GRN.avi,2025-01-16-0425_8-Jupiter_550GRN.CameraSettings.txt,2025-01-16T04:25:08.2239138Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0427_4-Jupiter_450BLU.avi,2025-01-16-0427_4-Jupiter_450BLU.CameraSettings.txt,2025-01-16T04:26:40.8119857Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0441_3-Jupiter_656HIA.avi,2025-01-16-0441_3-Jupiter_656HIA.CameraSettings.txt,2025-01-16T04:40:20.2885433Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0443_3-Jupiter_632OI.avi,2025-01-16-0443_3-Jupiter_632OI.CameraSettings.txt,2025-01-16T04:42:23.8564625Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0445_4-Jupiter_620CH4.avi,2025-01-16-0445_4-Jupiter_620CH4.CameraSettings.txt,2025-01-16T04:44:25.4975504Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0447_4-Jupiter_647NH3.avi,2025-01-16-0447_4-Jupiter_647NH3.CameraSettings.txt,2025-01-16T04:46:27.2589260Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0449_4-Jupiter_647NH3.avi,2025-01-16-0449_4-Jupiter_647NH3.CameraSettings.txt,2025-01-16T04:48:27.5417828Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0451_4-Jupiter_620CH4.avi,2025-01-16-0451_4-Jupiter_620CH4.CameraSettings.txt,2025-01-16T04:50:29.3277026Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0453_5-Jupiter_632OI.avi,2025-01-16-0453_5-Jupiter_632OI.CameraSettings.txt,2025-01-16T04:52:31.0409114Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0455_5-Jupiter_656HIA.avi,2025-01-16-0455_5-Jupiter_656HIA.CameraSettings.txt,2025-01-16T04:54:34.6244869Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0457_3-Jupiter_685NIR.avi,2025-01-16-0457_3-Jupiter_685NIR.CameraSettings.txt,2025-01-16T04:56:37.2259972Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0458_9-Jupiter_550GRN.avi,2025-01-16-0458_9-Jupiter_550GRN.CameraSettings.txt,2025-01-16T04:58:10.5758093Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0500_4-Jupiter_450BLU.avi,2025-01-16-0500_4-Jupiter_450BLU.CameraSettings.txt,2025-01-16T04:59:43.1637108Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0502_2-Jupiter_656HIA.avi,2025-01-16-0502_2-Jupiter_656HIA.CameraSettings.txt,2025-01-16T05:01:14.8575355Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0504_3-Jupiter_632OI.avi,2025-01-16-0504_3-Jupiter_632OI.CameraSettings.txt,2025-01-16T05:03:18.3401390Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0506_3-Jupiter_620CH4.avi,2025-01-16-0506_3-Jupiter_620CH4.CameraSettings.txt,2025-01-16T05:05:20.0764978Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0508_3-Jupiter_647NH3.avi,2025-01-16-0508_3-Jupiter_647NH3.CameraSettings.txt,2025-01-16T05:07:21.8349138Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0510_3-Jupiter_647NH3.avi,2025-01-16-0510_3-Jupiter_647NH3.CameraSettings.txt,2025-01-16T05:09:22.1078535Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0512_3-Jupiter_620CH4.avi,2025-01-16-0512_3-Jupiter_620CH4.CameraSettings.txt,2025-01-16T05:11:23.8004980Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0514_4-Jupiter_632OI.avi,2025-01-16-0514_4-Jupiter_632OI.CameraSettings.txt,2025-01-16T05:13:25.6281830Z,0.05,60.0,No Gamma,2,640x640,
